city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Catania,38,PM2.5,40,3,10,12,555,17,0,0,4,0
Samut Sakhon,147,PM2.5,2,5,58,90,809,28,0,0,0,0
Likasi,147,PM2.5,2,5,58,90,809,28,0,0,0,0
Beira,147,PM2.5,2,5,58,90,809,28,0,0,0,0
Shuozhou,28,PM2.5,29,1,8,14,132,17,3,7,0,0
Tonghua,43,PM2.5,10,4,13,26,496,15,0,0,0,0
Essen,85,PM2.5,1,1,30,44,748,31,75,0,0,0
Toulon,51,PM2.5,37,0,9,34,208,29,7,15,3,0
Dresden,52,PM2.5,4,0,12,24,339,28,25,13,1,0
Juiz De Fora,44,O3,60,1,7,11,105,1,0,0,0,0
Bouake,44,O3,0,0,0,0,0,0,0,0,0,0
Pereira,68,PM2.5,29,0,22,22,121,9,0,0,0,0
Udaipur,180,PM2.5,5,5,123,272,637,30,28,73,5,0
Sanmenxia,121,PM2.5,2,3,38,114,612,29,0,0,0,0
Vellore,90,PM2.5,6,5,30,80,640,19,5,14,1,0
Dongyang,42,PM2.5,20,0,9,13,222,4,0,0,0,0
Thoothukkudi,72,PM2.5,18,4,18,33,1672,12,3,15,1,0
Bloemfontein,61,PM10,23,1,4,84,83,1,0,0,0,0
Xinyi,76,PM2.5,19,1,24,57,264,23,2,10,0,0
Udon Thani,61,PM2.5,32,1,17,37,570,9,0,0,0,0
Jalgaon,163,PM2.5,3,23,81,127,1112,43,32,102,2,0
Hebi,118,PM2.5,1,5,43,116,1396,24,0,0,0,0
Zaoyang,105,PM2.5,23,5,36,88,471,18,0,0,0,0
Yiyang Hunan,164,PM2.5,26,6,100,146,981,18,6,25,2,0
Gaya,271,PM10,5,11,179,374,5235,102,154,255,7,0
Baltimore,59,PM2.5,31,1,15,42,192,38,3,8,0,0
Tirunelveli,75,PM2.5,16,3,27,46,1426,18,4,16,1,0
Zhaodong,41,PM2.5,26,3,9,17,516,6,0,0,0,0
Dengfeng,98,PM2.5,16,3,35,83,504,25,0,0,0,0
Matamoros,20,PM2.5,29,1,5,19,134,1,0,0,0,0
Kitchener,34,PM2.5,29,0,8,18,230,11,8,14,0,0
Poza Rica de Hidalgo,41,PM2.5,28,3,10,18,145,5,0,0,0,0
Oujda,35,O3,34,1,3,5,109,3,0,0,0,0
Santa Fe,21,O3,31,0,4,6,74,0,0,0,0,0
Orenburg,69,PM2.5,22,1,17,29,134,27,0,0,0,0
Cangzhou,120,PM2.5,5,5,43,95,646,30,0,0,0,0
Jiaozhou,62,PM2.5,0,0,19,54,516,27,16,32,0,0
Bremen,52,PM2.5,16,0,10,30,234,35,4,15,0,0
Weinan,122,PM2.5,2,6,49,134,866,27,0,0,0,0
Anyang,123,PM2.5,1,4,46,105,978,31,0,0,0,0
Kota Kinabalu,25,PM2.5,11,0,6,9,139,4,0,0,0,0
Basel,64,PM2.5,10,0,17,31,192,22,2,9,0,0
Gomel,56,PM2.5,21,3,15,17,164,5,0,0,0,0
Albuquerque,91,PM10,7,2,12,150,380,33,50,74,0,0
Gaozhou,80,PM2.5,24,9,24,60,518,12,0,0,0,0
Feicheng,66,PM2.5,28,1,22,44,284,21,3,9,0,0
Meknes,30,O3,31,1,3,4,115,4,0,0,0,0
Panipat,201,PM2.5,18,7,173,252,2626,15,12,26,14,0
Kahramanmaras,154,PM2.5,17,10,83,146,2086,110,0,0,0,0
Irbid,60,PM2.5,30,1,18,70,504,16,11,23,1,0
Arak,56,PM2.5,15,5,14,29,366,6,2,8,1,0
Tepic,56,PM2.5,15,5,14,29,366,6,2,8,1,0
Chiang Rai,94,PM2.5,11,1,22,33,350,8,0,0,0,0
Guangyuan,110,PM2.5,2,2,35,82,867,27,0,0,0,0
Leicester,62,PM2.5,14,3,18,29,274,48,14,42,0,0
Tongchuan,3,PM10,14,3,18,29,274,48,14,42,0,0
Khamis Mushayt,81,PM2.5,36,1,17,59,105,25,0,0,0,0
Imus,90,PM2.5,21,0,29,78,130,11,0,0,0,0
Villavicencio,95,PM2.5,26,0,36,36,112,3,0,0,0,0
Sakarya,134,PM2.5,3,22,54,77,1371,40,0,0,0,0
Bamenda,134,PM2.5,0,0,0,0,0,0,0,0,0,0
Shouguang,124,PM2.5,4,7,45,86,809,33,0,0,0,0
Utrecht,53,PM2.5,20,0,13,25,344,22,2,0,0,0
Rajahmundry,86,PM2.5,4,3,31,43,1157,30,4,27,3,0
Larkana,161,PM2.5,20,4,81,122,573,14,0,0,0,0
Basilan City,35,PM2.5,25,0,8,12,92,0,0,0,0,0
Valledupar,54,PM2.5,36,0,14,22,115,6,0,0,0,0
Chaoyang,117,PM2.5,4,7,45,89,1192,21,0,0,0,0
Sukkur,159,PM2.5,20,4,74,110,623,15,0,0,0,0
Rayong,64,PM2.5,21,2,16,53,643,33,0,0,0,0
Kerman,56,PM2.5,2,0,16,31,367,23,5,18,0,98
Mekele,70,PM2.5,36,0,23,40,309,2,0,0,0,0
Yongkang,86,PM2.5,7,3,24,59,279,27,1,18,0,0
Edinburgh,37,NO2,22,1,8,16,183,40,4,24,0,0
Haining,21,O3,27,0,4,17,240,5,5,10,0,0
San Juan,20,O3,32,0,4,5,76,0,0,0,0,0
Ryazan,60,PM2.5,17,11,16,26,183,30,0,0,0,0
Vilnius,76,PM2.5,3,4,28,36,160,35,0,33,0,0
Taishan,75,PM2.5,32,1,21,51,79,10,1,6,0,0
Calamba,17,PM2.5,19,0,4,6,104,3,0,0,0,0
Mesa,51,PM10,23,2,7,72,311,43,63,0,0,0
Hannover,36,PM2.5,9,1,9,15,365,23,62,12,0,0
Fresno,67,PM2.5,2,0,20,36,373,25,5,13,0,92
Chuzhou,98,PM2.5,18,8,35,83,308,16,0,0,0,0
Pingdu,37,PM2.5,22,0,9,30,120,37,8,15,0,0
Qingzhou,151,PM2.5,9,3,54,110,351,22,4,20,0,0
Longkou,108,PM2.5,5,3,40,87,752,24,0,0,0,0
Naberezhnye Tchelny,39,PM2.5,23,2,9,14,145,22,0,0,0,0
Astrakhan,37,PM2.5,28,0,10,14,116,12,0,0,0,0
Santa Marta,51,PM2.5,38,0,13,22,118,5,0,0,0,0
Ambon,11,PM2.5,12,0,3,4,77,0,0,0,0,0
Bellary,107,PM2.5,20,8,40,63,844,14,22,37,1,0
Pietermaritzburg,58,PM2.5,20,4,15,28,78,35,0,0,0,0
Rustenburg,39,O3,48,0,6,32,330,2,1,3,0,0
Heyuan,85,PM2.5,6,2,24,84,219,29,1,12,0,0
Yanshi,86,PM2.5,47,3,35,46,1185,67,0,0,4,0
Al-Raqqa,89,PM2.5,6,38,29,79,178,45,0,0,0,0
Surakarta,125,PM2.5,13,2,33,66,1312,43,0,0,0,0
Dali,40,PM2.5,16,2,9,12,232,7,1,10,0,0
Sheikhupura,176,PM2.5,8,3,111,252,1821,47,20,66,4,0
Changning,29,O3,30,0,6,8,127,1,0,0,0,0
Grenoble,75,PM2.5,2,0,25,54,248,29,44,11,1,0
Puerto Vallarta,21,O3,40,1,5,7,117,0,0,0,0,0
Balashikha,66,PM2.5,3,1,19,31,435,41,37,0,0,0
Angeles City,54,PM2.5,20,0,13,19,288,7,0,0,0,0
Hosur,129,PM2.5,10,3,49,122,853,31,3,17,1,0
Poznan,82,PM2.5,6,5,30,44,454,33,0,14,0,0
Gongyi,48,PM2.5,23,0,11,35,119,24,7,14,0,0
Van,83,PM2.5,14,6,31,105,753,34,0,0,0,0
Gaoyou,102,PM2.5,2,5,37,97,718,33,0,0,0,0
Shizuishan,107,PM2.5,20,14,43,122,2789,21,0,0,0,0
Ar-Rusayfah,121,PM2.5,0,49,48,106,165,76,0,0,0,0
Vale do Aco,41,PM2.5,51,1,13,15,120,14,0,0,0,0
Cuautla Morelos,38,PM2.5,56,1,8,12,271,1,0,0,0,0
Sacramento,62,PM2.5,0,0,19,54,516,27,16,32,0,0
Kalasin,45,PM10,28,1,5,46,554,3,0,0,0,0
Shangyu,29,PM2.5,27,1,7,25,267,15,3,9,0,0
Atlanta,48,PM2.5,20,2,11,47,481,28,28,43,0,0
Al-Mahallah al-Kubra,144,PM10,6,14,46,233,207,56,0,0,0,0
Loum,40,PM2.5,28,0,11,29,198,18,6,13,0,0
Laixi,16,PM2.5,11,0,4,5,135,12,0,0,0,0
Kakinada,68,PM2.5,5,3,23,37,1103,22,4,26,3,0
Rupganj,225,PM2.5,1,9,165,203,1041,24,7,43,0,0
Penza,68,PM2.5,25,2,17,27,145,29,0,0,0,0
Utsunomiya,42,PM2.5,11,0,8,42,292,33,1,14,0,180
Porto Velho,19,PM2.5,20,0,5,7,130,1,0,0,0,0
Davanagere,73,PM2.5,12,3,19,41,564,6,13,23,1,0
Qianjiang,83,PM2.5,22,3,28,74,423,20,0,0,0,0
Chuxiong,46,PM2.5,4,2,11,16,786,10,0,0,0,0
Songyuan,67,PM2.5,17,4,20,37,434,7,0,0,0,0
Duisburg,92,PM2.5,1,1,35,53,1536,21,68,0,0,0
Nakhon Pathom,70,PM2.5,15,1,22,53,490,21,0,0,0,0
Muzaffarpur,249,PM10,4,2,195,394,4125,91,22,98,10,0
Mataram,51,PM2.5,25,0,13,20,247,3,0,0,0,0
Changge,109,PM2.5,12,5,39,103,556,27,0,0,0,0
Kirov,45,PM2.5,37,0,11,30,114,25,0,0,0,0
Kuantan,56,PM2.5,12,0,7,10,159,3,0,0,0,0
Ziyang,56,PM2.5,12,0,7,10,159,3,0,0,0,0
Xingning,70,PM2.5,17,2,19,39,510,14,0,0,0,0
Kandahar,24,PM2.5,27,0,6,12,201,6,6,15,0,0
Nurenberg,36,PM2.5,12,1,10,31,410,22,26,0,0,0
London CA,21,O3,28,1,3,6,261,6,11,19,0,0
Bournemouth,65,PM2.5,10,0,18,66,192,59,39,63,0,0
Jinjiang,46,PM2.5,21,2,11,23,153,6,1,10,0,0
Khon-Kaen,81,PM2.5,30,1,29,73,387,8,0,0,0,0
Cheboksary,73,PM2.5,29,2,19,37,138,22,0,0,0,0
Matsuyama,30,O3,34,1,3,4,200,3,1,4,0,49
Tanta,66,PM2.5,13,2,17,27,178,22,0,0,0,0
Shuangyashan,31,PM2.5,31,2,7,20,147,1,0,0,0,0
Lipetsk,154,PM2.5,18,4,66,77,308,32,0,0,0,0
Karaganda,154,PM2.5,18,4,66,77,308,32,0,0,0,0
Changyi,52,PM2.5,13,9,11,20,411,22,0,0,0,0
Murcia,23,O3,35,3,7,21,436,7,4,11,0,0
Malatya,115,PM2.5,19,3,49,137,955,29,0,0,0,0
Guang-an,19,PM2.5,8,1,5,13,68,6,0,0,0,0
Tirana,65,PM2.5,11,2,20,22,220,16,0,0,0,0
Surat Thani,78,PM2.5,15,4,26,88,210,12,0,0,0,0
Kansas City,61,PM2.5,16,1,17,73,410,30,14,33,0,0
Ubon Ratchathani,43,PM2.5,30,4,5,17,220,1,0,0,0,0
Jianyang,76,PM2.5,11,2,25,54,440,20,0,0,0,0
Douai-Lens,84,PM2.5,9,0,27,53,219,16,6,12,1,0
Nanping,64,PM2.5,5,2,17,27,437,14,1,6,0,0
Tokyo,53,PM2.5,16,1,12,40,348,47,1,21,0,173
Delhi,207,PM2.5,4,6,174,323,4019,57,47,86,11,0
Shanghai,108,PM2.5,2,2,39,92,931,41,0,0,0,0
Sao Paulo,95,O3,86,0,17,50,114,33,0,0,1,0
Mexico City,60,PM2.5,48,1,17,23,378,27,0,0,0,0
Dhaka,226,PM2.5,1,9,166,206,1107,25,7,43,0,0
Cairo,98,PM2.5,4,34,39,57,514,39,0,0,0,0
Beijing,157,PM2.5,1,1,76,133,586,57,0,0,0,0
Mumbai,99,PM2.5,11,6,33,79,385,40,5,24,3,0
Osaka,33,PM10,26,0,8,40,199,13,5,13,0,0
Karachi,69,PM2.5,29,4,20,39,494,13,0,0,0,0
Chongqing,122,PM2.5,3,4,39,90,1102,34,0,0,0,0
Istanbul,137,PM2.5,5,4,54,76,2249,48,0,0,0,0
Buenos Aires,59,PM2.5,32,4,16,30,89,27,0,0,0,0
Kolkata,187,PM2.5,18,6,138,265,1140,44,9,56,40,0
Kinshasa,187,PM2.5,18,6,138,265,1140,44,9,56,40,0
Manila,54,PM2.5,23,0,16,35,132,21,0,0,0,0
Tianjin,162,PM2.5,2,4,89,155,759,55,0,0,0,0
Guangzhou,89,PM2.5,11,3,30,72,569,30,0,0,0,0
Rio de Janeiro,89,PM2.5,11,3,30,72,569,30,0,0,0,0
Lahore,181,PM2.5,5,6,130,277,1205,23,6,36,1,0
Bangalore,110,PM2.5,7,4,40,148,386,45,9,29,0,0
Moscow,66,PM2.5,3,1,19,31,435,41,37,0,0,0
Chennai,80,PM2.5,7,2,23,30,794,35,6,14,0,0
Bogota,26,PM2.5,22,0,6,35,189,15,17,29,0,0
Paris,54,PM2.5,19,1,13,33,259,37,16,26,0,0
Jakarta,64,PM2.5,4,3,16,52,1337,33,0,0,0,0
Lima,159,PM2.5,4,5,56,56,132,18,0,0,0,0
Bangkok,80,PM2.5,4,1,25,57,761,24,0,0,0,0
Hyderabad,157,PM2.5,6,2,69,102,1039,47,17,36,4,0
Seoul,48,PM2.5,32,3,11,17,474,22,0,0,0,0
Nagoya,54,PM2.5,32,1,13,42,174,24,1,5,0,147
London,72,PM2.5,3,1,17,49,1022,40,26,48,0,0
Chengdu,79,PM2.5,7,3,26,54,503,34,0,0,0,0
Nanjing,102,PM2.5,2,3,37,116,737,62,0,0,0,0
Ho Chi Minh City,139,PM2.5,6,2,45,89,1123,64,0,0,0,0
Wuhan,121,PM2.5,4,3,42,103,831,71,0,0,0,0
Xi-an Shaanxi,155,PM2.5,9,4,66,147,650,22,273,38,31,0
Ahmedabad,154,PM2.5,2,6,66,184,882,40,8,18,2,0
New York City,38,PM2.5,23,0,10,24,117,30,7,15,0,0
Kuala Lumpur,152,PM2.5,5,5,67,97,1361,47,0,0,0,0
Hangzhou,91,PM2.5,2,3,28,93,1094,33,0,0,0,0
Hong Kong,73,PM2.5,23,5,20,46,615,27,0,0,0,0
Surat,188,PM2.5,17,13,123,191,1332,32,10,32,8,0
Dongguan,75,PM2.5,18,4,23,54,437,18,0,0,0,0
Suzhou,63,PM2.5,23,0,18,38,124,14,0,0,0,0
Foshan,76,PM2.5,16,3,22,66,436,28,0,0,0,0
Riyadh,157,PM2.5,4,15,63,238,198,70,0,0,0,0
Shenyang,115,PM2.5,2,10,42,77,944,32,0,0,0,0
Santiago,81,PM10,37,2,27,127,485,44,0,0,0,0
Pune,166,PM2.5,5,44,94,178,1668,43,12,35,3,0
Madrid,59,PM2.5,11,1,19,39,259,46,9,34,0,0
Haerbin,37,PM2.5,25,5,8,12,502,8,0,0,0,0
Toronto,43,PM2.5,16,1,11,30,189,17,8,14,0,0
Belo Horizonte,68,PM2.5,62,1,21,28,128,25,0,0,0,0
Singapore,66,PM2.5,14,16,23,48,432,52,0,0,0,0
Johannesburg,69,PM2.5,36,3,21,49,769,46,6,18,0,0
Dalian,35,PM2.5,27,1,9,39,275,18,3,9,0,0
Qingdao,85,PM2.5,3,6,27,73,526,34,0,0,0,0
Barcelona,79,PM2.5,25,0,28,42,258,40,24,40,1,0
Fukuoka,53,PM2.5,34,0,13,43,398,32,1,5,0,89
Ji-nan Shandong,108,PM2.5,24,5,35,87,493,28,0,0,0,0
Zhengzhou,155,PM2.5,24,4,66,107,252,25,0,0,0,0
Saint Petersburg,90,PM2.5,3,5,29,49,298,48,0,0,0,0
Alexandria,68,PM2.5,18,49,20,34,153,26,0,0,0,0
Guadalajara,53,PM2.5,32,2,12,29,236,16,0,0,0,0
Ankara,123,PM2.5,4,5,47,106,1028,137,0,0,0,0
Chittagong,128,PM2.5,28,2,44,66,339,7,4,21,1,0
Melbourne,25,PM2.5,13,1,3,11,286,12,0,0,0,0
Addis Ababa,60,PM2.5,29,1,17,34,1550,5,0,0,0,0
Sydney,36,PM10,0,0,5,42,261,30,0,0,0,0
Monterrey,58,PM2.5,48,7,16,24,284,18,0,0,0,0
Nairobi,59,PM2.5,22,2,18,27,816,12,0,0,0,0
Hanoi,95,PM2.5,12,5,30,67,547,49,0,0,0,0
Brasilia,58,PM2.5,45,0,15,32,152,9,0,0,0,0
Cape Town,56,PM2.5,16,1,15,57,687,37,3,6,0,0
Jiddah,105,PM2.5,8,53,39,59,220,71,0,0,0,0
Changsha,105,PM2.5,5,3,38,104,980,33,0,0,0,0
Kunming,60,PM2.5,6,3,15,19,667,11,0,0,0,0
Urumqi,90,PM2.5,26,3,26,87,846,21,0,0,0,0
Changchun,90,PM2.5,26,3,26,87,846,21,0,0,0,0
Xinbei,75,PM2.5,20,2,23,55,319,34,1,6,0,0
Shantou,78,PM2.5,20,5,24,30,284,10,0,0,0,0
Hefei,131,PM2.5,1,2,46,141,554,62,0,0,0,0
Rome,63,PM2.5,10,1,18,27,390,34,5,10,1,0
Ningbo,104,PM2.5,2,6,34,100,612,32,0,0,0,0
Tel Aviv,63,PM2.5,16,1,17,43,615,40,19,53,1,0
Montreal,42,PM2.5,24,0,10,26,190,19,1,4,0,0
Shijiazhuang,120,PM2.5,2,4,43,106,925,33,0,0,0,0
Recife,65,PM2.5,27,1,18,48,95,11,0,0,0,0
Porto Alegre,68,PM2.5,27,1,22,33,77,32,0,0,0,0
Fortaleza,69,PM2.5,22,1,19,35,105,10,0,0,0,0
Medellin,70,PM2.5,35,1,21,31,141,31,0,0,0,0
Jaipur,102,PM2.5,1,0,36,59,340,23,8,19,5,0
Los Angeles,60,PM2.5,2,1,18,81,1097,52,98,130,0,120
Taiyuan Shanxi,99,PM2.5,34,2,39,67,109,19,1,7,0,0
Nanning,63,PM2.5,19,6,17,39,437,17,0,0,0,0
Ekurhuleni,80,PM2.5,36,7,30,67,1635,48,11,26,0,0
Salvador,60,PM2.5,36,1,17,42,113,20,0,0,0,0
Casablanca,38,PM2.5,34,4,9,15,125,9,0,0,0,0
Xiamen,92,PM2.5,9,6,39,55,1256,32,0,0,0,0
Lucknow,233,PM2.5,13,10,215,398,4151,84,156,225,18,0
Fuzhou Fujian,81,PM2.5,20,2,26,77,329,27,1,6,0,0
Changzhou,99,PM2.5,3,4,36,105,720,34,0,0,0,0
Kozhikode,107,PM2.5,4,2,40,117,672,21,39,43,0,0
Curitiba,51,PM2.5,43,1,14,23,111,14,0,0,0,0
Wenzhou,29,PM2.5,20,0,7,16,166,17,14,24,0,0
Nanchang,95,PM2.5,1,4,33,115,781,35,0,0,0,0
Malappuram,75,PM2.5,5,2,26,55,596,9,25,38,0,0
Berlin,81,PM2.5,4,1,29,46,371,38,16,28,3,0
Tangshan Hebei,81,PM2.5,4,1,29,46,371,38,16,28,3,0
Faisalabad,177,PM2.5,9,5,102,152,1496,33,0,0,0,0
Bekasi,71,PM2.5,1,3,22,69,1576,48,0,0,0,0
Kampala,158,PM2.5,32,1,90,90,777,4,0,0,0,0
Busan,39,O3,41,2,4,4,236,11,0,2,0,0
Guiyang,70,PM2.5,19,8,22,39,269,17,0,0,0,0
Campinas,67,PM2.5,70,1,15,41,158,20,0,0,0,0
Wuxi,22,O3,29,1,4,24,294,5,3,9,0,0
Puebla,36,PM2.5,39,1,9,17,143,20,0,0,0,0
Thrissur,76,PM2.5,8,0,18,45,495,14,10,35,1,0
Kochi,74,PM2.5,4,1,17,30,1108,13,39,52,0,0
Kuwait City,131,PM2.5,28,3,44,187,213,53,0,0,0,0
Lanzhou,105,PM2.5,3,7,38,139,1409,52,0,0,0,0
Kanpur,177,PM2.5,4,4,122,329,2832,45,133,155,654,0
Athens,82,PM2.5,46,3,33,44,1111,76,0,0,4,0
Milan,68,PM2.5,17,1,21,36,656,35,0,9,1,0
Indore,180,PM2.5,30,7,137,181,977,30,6,24,2,0
Guayaquil,53,PM2.5,49,5,16,25,168,3,0,0,0,0
Izmir,152,PM2.5,3,4,71,107,1341,100,0,0,0,0
Kiev,83,PM2.5,8,4,29,46,266,47,0,0,0,0
Surabaya,104,PM2.5,7,10,37,57,761,33,0,0,0,0
Lisbon,69,PM2.5,28,0,20,42,233,45,0,0,0,0
Caracas,49,PM2.5,19,17,13,20,237,13,0,0,0,0
Zhongshan,82,PM2.5,23,2,28,73,413,29,3,4,0,0
Nagpur,157,PM2.5,26,3,69,163,1628,35,6,31,0,0
Shizuoka,31,O3,34,1,3,5,223,2,0,2,0,48
Dubai,151,PM2.5,24,5,56,101,324,65,0,0,0,0
Ouagadougou,151,PM2.5,24,5,56,101,324,65,0,0,0,0
Coimbatore,132,PM2.5,0,5,51,116,965,38,0,37,0,0
Depok,79,PM2.5,2,2,27,47,1521,32,0,0,0,0
Handan,124,PM2.5,0,3,47,84,1017,37,0,0,0,0
Incheon,124,PM2.5,0,3,47,84,1017,37,0,0,0,0
Cali,53,PM2.5,22,0,13,24,103,15,0,0,0,0
Huaian,110,PM2.5,5,5,40,96,349,38,0,0,0,0
Manchester,28,PM2.5,28,0,7,17,229,6,4,12,0,0
Goiania,61,PM2.5,42,0,20,29,150,31,0,0,0,0
Weifang,116,PM2.5,1,4,43,102,633,34,0,0,0,0
Taibei,88,PM2.5,19,1,33,70,281,15,2,10,0,0
Bamako,88,PM2.5,19,1,33,70,281,15,2,10,0,0
Thiruvananthapuram,92,PM2.5,7,3,33,54,799,27,2,11,2,0
Zibo,29,PM2.5,26,0,7,23,179,20,1,4,0,0
Chicago,62,PM2.5,12,2,16,54,221,32,2,0,0,0
Sapporo,55,PM2.5,34,0,13,29,490,21,4,8,0,21
Pretoria,62,PM2.5,46,28,18,51,1093,56,7,10,0,0
Shaoxing,75,PM2.5,3,2,21,76,528,22,0,0,0,0
Birmingham,51,PM2.5,13,2,13,30,285,43,7,31,0,0
Yantai,51,PM2.5,13,2,13,30,285,43,7,31,0,0
Bandung,86,PM2.5,1,0,27,90,2893,42,0,0,0,0
Vancouver,32,PM2.5,21,0,7,21,104,20,2,8,0,0
Huizhou,65,PM2.5,29,4,19,60,437,10,0,0,0,0
Toluca de Lerdo,52,PM2.5,39,2,15,22,359,18,0,0,0,0
Patna,215,PM2.5,31,7,190,520,1791,107,42,111,3,0
Luoyang,151,PM2.5,1,4,54,160,684,51,0,0,0,0
Bhopal,180,PM2.5,7,12,131,364,3013,73,17,59,0,0
San Juan,20,O3,32,0,4,5,76,0,0,0,0,0
Tangerang,68,PM2.5,8,2,15,44,779,25,0,0,0,0
Baku,43,PM2.5,31,1,10,15,161,4,0,0,0,0
Medan,115,PM2.5,2,1,40,58,1133,19,0,0,0,0
Belem,54,PM2.5,28,0,14,26,109,24,0,0,0,0
Sendai,32,O3,35,0,2,3,200,3,0,3,0,50
Houston,105,PM10,31,0,16,154,305,24,5,29,0,0
Manaus,57,PM2.5,22,1,15,24,144,17,0,0,0,0
Barranquilla,42,PM2.5,39,0,8,12,134,1,0,0,0,0
Maracaibo,56,PM2.5,38,12,16,26,270,12,0,0,0,0
Gujranwala,180,PM2.5,20,7,111,178,1090,21,7,48,1,0
Rawalpindi,156,PM2.5,5,6,63,95,1906,54,0,0,0,0
Peshawar,156,PM2.5,10,2,63,92,2126,33,0,0,0,0
Taoyuan,58,PM2.5,36,2,15,26,90,3,1,6,0,0
Agra,203,PM10,4,16,132,353,6380,55,105,178,2,0
Hohhot,154,PM2.5,3,8,65,111,1487,54,0,0,0,0
Baotou,120,PM2.5,2,8,47,108,2155,38,0,0,0,0
Vadodara,110,PM2.5,8,1,33,64,1745,20,13,43,5,0
Kannur,127,PM2.5,10,1,45,78,814,21,7,22,0,0
Liuzhou,22,PM2.5,29,2,5,10,153,7,3,8,0,0
Visakhapatnam,22,PM2.5,29,2,5,10,153,7,3,8,0,0
Xuzhou,95,PM2.5,13,2,32,73,190,22,1,10,0,0
Daegu,35,PM2.5,33,2,10,44,295,20,0,2,0,0
Naples,76,PM2.5,11,1,24,36,622,45,0,0,1,0
Amman,82,PM10,30,2,21,129,399,28,18,50,1,0
Tijuana,99,PM2.5,5,0,36,63,877,50,39,69,0,0
Nashik,128,PM2.5,15,0,47,79,472,29,2,9,1,0
Grande Vitoria,29,PM2.5,19,1,8,11,315,15,10,24,1,0
Vijayawada,65,PM2.5,3,4,21,42,714,21,2,9,1,0
Brussels,76,PM2.5,1,1,26,38,445,24,52,6,1,0
Mecca,88,PM2.5,0,48,30,80,173,66,0,0,0,0
Hiroshima,31,O3,33,0,4,8,212,4,2,6,0,10
Perth,21,PM2.5,12,1,2,3,68,3,0,0,0,0
Multan,153,PM2.5,23,9,60,94,384,9,0,0,0,0
Yangzhou,140,PM2.5,1,5,53,138,765,42,0,0,0,0
Minsk,29,PM2.5,21,1,7,11,161,6,0,0,0,0
Bursa,166,PM2.5,9,4,81,91,3155,56,0,0,0,0
Baoding,166,PM2.5,9,4,81,91,3155,56,0,0,0,0
Putian,22,O3,26,0,5,9,76,0,0,0,0,0
Taizhou Zhejiang,22,O3,26,0,5,9,76,0,0,0,0,0
Vienna,63,PM2.5,12,0,19,32,229,28,0,23,1,0
Kollam,106,PM2.5,6,1,35,40,864,13,3,29,1,0
Valencia,57,PM2.5,30,1,15,20,205,28,3,9,0,0
Rajkot,127,PM2.5,29,1,47,82,343,13,0,0,0,0
Haikou,52,PM2.5,47,4,14,30,429,2,0,0,0,0
Baixada Santista,107,PM10,58,3,11,164,325,51,0,0,1,0
Yancheng Jiangsu,93,PM2.5,16,2,33,66,348,34,2,19,0,0
Daqing,36,PM2.5,27,2,9,17,241,3,0,0,0,0
Rabat,35,O3,37,1,7,12,123,4,0,0,0,0
West Yorkshire,66,PM2.5,10,1,19,28,216,48,22,45,0,0
Semarang,103,PM2.5,19,0,40,66,569,39,0,0,0,0
Quito,34,PM2.5,32,0,8,12,229,6,0,0,0,0
Panama City,34,PM2.5,32,0,8,12,229,6,0,0,0,0
Hyderabad,153,PM2.5,6,2,54,119,1003,33,10,25,4,0
Ludhiana,153,PM2.5,6,2,54,119,1003,33,10,25,4,0
La Paz,33,O3,44,0,4,9,103,1,0,0,0,0
Lianyungang,101,PM2.5,14,17,45,67,420,42,0,0,0,0
Davao City,64,PM2.5,21,0,17,30,100,8,0,0,0,0
Leon de los Aldamas,35,PM2.5,39,1,11,13,143,1,0,0,0,0
Zhuhai,58,PM2.5,2,0,16,31,386,22,5,14,0,100
Turin,84,PM2.5,9,1,31,45,524,54,10,5,1,0
Bucharest,60,PM2.5,11,3,14,29,234,42,11,0,1,0
Adana,134,PM2.5,17,5,54,127,800,47,0,0,0,0
Warsaw,83,PM2.5,4,1,26,39,741,47,0,89,1,0
Hamburg,57,PM2.5,19,1,16,36,324,34,12,30,0,0
Datong,32,PM2.5,25,1,7,19,209,5,1,9,0,0
Budapest,89,PM2.5,6,2,34,43,244,46,0,34,0,0
Madurai,128,PM2.5,7,3,52,52,1550,18,3,18,0,0
Quanzhou,81,PM2.5,23,2,29,45,437,10,1,8,0,0
Palembang,93,PM2.5,10,1,31,50,333,30,0,0,0,0
Santa Cruz,47,PM2.5,7,0,11,21,941,45,61,84,0,110
Gaziantep,143,PM2.5,10,10,64,98,1410,69,0,0,0,0
Sharjah,110,PM2.5,20,6,40,80,351,70,0,0,0,0
Phoenix,79,PM10,7,2,23,112,708,47,50,0,0,0
Lyon,72,PM2.5,7,1,21,38,206,34,11,6,0,0
Meerut,403,PM10,17,7,222,500,1598,61,99,143,2,0
Jiangmen,90,PM2.5,7,3,34,64,446,33,0,0,0,0
Can Tho,90,PM2.5,23,2,31,35,370,9,0,0,0,0
Raipur,134,PM2.5,19,12,48,120,1285,18,21,31,0,0
Varanasi,195,PM2.5,2,6,160,319,3803,48,85,210,0,0
Xiangyang,107,PM2.5,30,8,36,82,477,11,0,0,0,0
Glasgow,47,PM2.5,35,1,13,18,143,32,8,30,0,0
Shiraz,51,PM2.5,27,0,13,37,175,17,14,25,0,0
